id,url,text,createdAt,retweetCount,replyCount,likeCount,quoteCount,viewCount,isReply
2.05E+18,https://x.com/pxolfzy/status/2054868141260607658,@lyndaibrahim @DianOnno Setuju banget. Orang di X ini kalau ngomongin kasus Nadiem ga ada nuance-nya. Padahal dua hal soal Nadiem itu bisa benar dan tidak saling bertentangan serta di saat yg sama juga tidak berkorelasi.,Thu May 14 10:15:17 +0000 2026,0,1,1,0,85,TRUE
2.05E+18,https://x.com/jangjiansing/status/2054868054551703998,"dari kasus Nadiem Makarim, kita belajar bahawa negara ini memang sudah separah ini, miris.",Thu May 14 10:14:56 +0000 2026,5,2,85,1,7714,TRUE
2.05E+18,https://x.com/n____475uk1/status/2054868029536948380,Membagongkan sekali kasus nadiem,Thu May 14 10:14:50 +0000 2026,0,0,0,0,31,FALSE
2.05E+18,https://x.com/summumbonu42167/status/2054867988558630945,"Nadiem Makarim mengaku tidak memiliki uang untuk membayar tuntutan sebesar Rp 5,68 triliun. Kasus ini tentunya menimbulkan banyak pertanyaan dan harapan akan keadilan. Mari kita ikuti perkembangan selanjutnya. Baca selengkapnya di sini:",Thu May 14 10:14:40 +0000 2026,0,0,2,0,38,FALSE
2.05E+18,https://x.com/jangjiansing/status/2054867744076792195,@papanberjalan Jadi makin curiga kasus ini dijadiin sandsack rezim buat nampung katarsis amarah guru2 soal banyak kejadian belakangan ini (isu2 yg ga berhubungan sama chromebook atau nadiem) Mereka ga bisa nabok rezim jadi mereka nabok yg diumpanin rezim aja.,Thu May 14 10:13:42 +0000 2026,0,0,0,0,27,TRUE
2.05E+18,https://x.com/CenturyMac13746/status/2054867460365656520,"Udah bener yg lu sebut di paragraf kedua. Selain case chromebook, kalau APH lurus. Nadiem jg bisa dijerat kasus lainnya. Merusak Kemendikbud, iya kita tau Nadiem itu Menteri. Tapi di kawasan itu, bosnya jelas Jurist Tan. Seluruh pegawai kementerian tunduk pula dgn Shadow Team JT.",Thu May 14 10:12:34 +0000 2026,0,1,0,0,36,TRUE
2.05E+18,https://x.com/bytchss/status/2054867114889257130,Twitter jaman dulu pasti udah rame sama movement profile picture atau hashtag nih biasanya kalo ada modelan kasus macam Nadiem gini.,Thu May 14 10:11:12 +0000 2026,0,0,0,0,42,FALSE
2.05E+18,https://x.com/hadeeeeeeeh/status/2054867052385743312,"Kemungkinan kasus Nadiem akan menjadi salah satu pemicu kenaikan US$, jika pihak asing sampai mengkritik pengadilan Nadiem. Kita lihat sampai senin vonis. Simalakama. Jika diputus bersalah lalu Prabowo beri amnesti maka US$ akan makin tinggi. Siap2 1 US$ Rp.18.000.",Thu May 14 10:10:57 +0000 2026,0,0,0,0,27,TRUE
2.05E+18,https://x.com/Ljw01109/status/2054866849117216908,"Tuntutan 28 tahun? Angka yang bahkan lebih tinggi dari kasus pembunuhan atau terorisme. Nadiem menegaskan tidak ada satu sen pun unsur korupsi. Ini bukan sekadar hukum, tapi upaya membungkam perubahan. Tetap semangat Mas Menteri! https://t.co/YJxbHxWlHx",Thu May 14 10:10:09 +0000 2026,0,0,0,0,54,FALSE
2.05E+18,https://x.com/taniaviandra/status/2054865956447412643,"@liogtttscrp Koq bisa nadiem dituntut 18 tahun penjara? Dan denda 5,6 T? Pak nadiem klo anda bukan dalang sebenarnya dari kasus ini, buka bukaan aja siapa yg bermain supaya publik tau",Thu May 14 10:06:36 +0000 2026,0,1,16,0,2111,TRUE
2.05E+18,https://x.com/anantazhraulia/status/2054865438442660133,@Tan_Mar3M Ntah kenapa Nadiem kurang dapat simpati dari masyarakat di kasus nya. Blunder masuk ke pemerintahan. Itu lah manusia ga pernah merasa puas. Skrng rasakan,Thu May 14 10:04:32 +0000 2026,0,0,0,0,30,FALSE
2.05E+18,https://x.com/whydryn/status/2054865285983990002,"Semalem coba bahas kasus nadiem sama ibu. Ibu malah bilang ""yah jadi pelajaran buat nadiem, istrinya dia kan nonis"". Ibu bego.",Thu May 14 10:03:56 +0000 2026,20,1,134,2,8011,TRUE
2.05E+18,https://x.com/soenja_anjani/status/2054864570892857571,banyak bgt figur publik yg komentar terkait kasus nadiem. bener2 malu2in.,Thu May 14 10:01:05 +0000 2026,0,1,0,0,13,FALSE
2.05E+18,https://x.com/kunyah_ajaa/status/2054864377795203104,"Road trip dgn 3 teman lintas umur, profesi, suku &amp; agama. Salahsatu obrolan di mobil ya kasus Nadiem Makarim. Kami ber-4 sepakat 2 hal: 1/ Kurikulum Belajar Mandiri itu memang tidak napak tanah &amp; memfasilitasi kemalasan 2/ TAPI tindakan korupsi BEDA dgn kebijakan tdk membumi.",Thu May 14 10:00:19 +0000 2026,0,0,0,0,28,FALSE
2.05E+18,https://x.com/SINDOnews/status/2054864299378823274,tuntutan kasus nadiem makarim ga masuk akal di otak ku,Thu May 14 10:00:01 +0000 2026,5,1,8,0,691,FALSE
2.05E+18,https://x.com/raysofflight/status/2054864264863559876,Jaksa Sebut Nadiem Bangun Organisasi Bayangan dalam Kasus Korupsi Chromebook https://t.co/ajqBzVZB3H,Thu May 14 09:59:52 +0000 2026,1,1,5,1,1414,TRUE
2.05E+18,https://x.com/RPurnama37947/status/2054860915435278811,kasus nadiem ni yg btul yg mna deh blio bersalah ap nggak,Thu May 14 09:46:34 +0000 2026,0,0,0,0,63,FALSE
2.05E+18,https://x.com/CakKhum/status/2054860728096669950,"penasaran deh dari sudut pandang anak hukum kenapa kasus nadiem ini bisa berujung hukuman yang gede ya? banyak kasus korupsi cuma 2/3 tahun penjara, tapi dari sisi hukum kenapa kok bisa beda?",Thu May 14 09:45:49 +0000 2026,12,6,18,1,920,FALSE
2.05E+18,https://x.com/ketuagacor17/status/2054859406219903481,"@papanberjalan @zanatul_91 @jaksapedia ...Kalo lu ikutin dan paham kasus LHI dan relasinya dengan kasus Nadiem-Ibam, nah gw akan jelasin soal elipsis tsb... (``,)",Thu May 14 09:40:34 +0000 2026,0,0,1,0,161,TRUE
2.05E+18,https://x.com/Elorazahraul/status/2054859364436164798,"@ArieDeLight @zanatul_91 @jaksapedia ...Fakta, ada 2 kasus besar di mana saksi kunci hilang bikin bos mereka bebas. 1, Harun Masiku 2, Nistra Yohan No 2 lu cek bosnya jadi apa skrg, jgn kaget. 2 kasus tsb sama² di era Jokowi. Nadiem-Ibam ini kasus ke-3 yg saksi kuncinya hilang, pun sama² era Jokowi... (``,)",Thu May 14 09:40:24 +0000 2026,1,1,1,0,69,FALSE
2.05E+18,https://x.com/EyakAlbusdum/status/2054858360542114232,"@HabibiFuad @tempodotco Padahal masih powerful yah, tapi Nadiem ditinggal sendiri. Apa emang ini kasus udah gak bisa di back-up?",Thu May 14 09:36:25 +0000 2026,0,1,1,0,538,TRUE
2.05E+18,https://x.com/WishRadish/status/2054858209568113061,Walaupun nadiem emg ga napak tanah tpi hukumannya emg ga adil jika dibandingkan kasus lain yg amat sangat merugikan negara berkali-kali lipat,Thu May 14 09:35:49 +0000 2026,0,0,0,0,138,FALSE
2.05E+18,https://x.com/energijuangnews/status/2054858092983296316,Sedih banget dengerin putusan kasus Nadiem Makarim.,Thu May 14 09:35:21 +0000 2026,0,0,1,0,39,FALSE
2.05E+18,https://x.com/elmirabdy/status/2054857812791189555,"@Catatan_ali7 Dulu ada murid bisa tinggal kelas Era Nadiem jd kurikulum merdeka Murid semuanya wajib naik kelas Ujian nasional dihapus Memang sih dampaknya buruk ___________________________ Tapi pointnya, di kasus chromebook Nadiem gak ada indikasi korupsi Tapi kenapa masih dikriminalisasi",Thu May 14 09:34:14 +0000 2026,0,0,0,0,46,FALSE
2.05E+18,https://x.com/umademadei/status/2054857539607732707,"Intinya dr kasus #Chromebook 1. Nadiem salah buat Permendikbud yg dlm lampirannya ada frasa ""Pakai Chrome OS"" 2. Makin salah ketika perusahaannya dapat Investasi dr Google Dua point itu lah yg jd benang merah yg dinote oleh Jaksa",Thu May 14 09:33:09 +0000 2026,0,0,2,0,103,FALSE
2.05E+18,https://x.com/lyndaibrahim/status/2054857449442865527,"Dalam Pidana Korupsi dikenal dengan ""Menjual Pengaruh"" untuk keuntungan pribadi Bisa dlm suatu kasus Korupsi tidak ada kerugian negara..bisa jd memperkaya diri sendiri dan/atau orang lain Dalam kasus #Chromebook, patut diduga Google dan Perusahaan milik Nadiem diuntungkan",Thu May 14 09:32:48 +0000 2026,973,23,4095,47,105586,FALSE
2.05E+18,https://x.com/cackwei/status/2054857217191628929,@ardisatriawan Kasus korupsi bansos yang seharusnya dapet hukuman mati aja lembek bener. Kasus Bang Nadiem mah mencurigakan.,Thu May 14 09:31:52 +0000 2026,0,0,0,0,48,FALSE
2.05E+18,https://x.com/e100ss/status/2054857197730005010,Ini yang sering gue katakan. Katanlah Edtech pakai Microsoft dan bukan Google. Lalu apakah kemudian Nadiem-Ibam bisa dihukum juga dengan alasan yang sama dengan kasus Chromebook ini?,Thu May 14 09:31:47 +0000 2026,0,2,3,1,1057,FALSE
2.05E+18,https://x.com/hi_umbiumbian/status/2054857108177469749,Jika hari ini peradilan kita tidak dibenahi dari oknum yang sewenang-wenang dengan jabatannya maka tidak ada lagi anak muda yang mau berkarya demi bangsa karena akan dikriminalisasikan seperti yang kita saksikan pada kasus Nadiem Makarim. JPU sialan yang seenaknya menuntut!!! https://t.co/sLZrwUxi7h,Thu May 14 09:31:26 +0000 2026,0,0,2,0,1574,TRUE
2.05E+18,https://x.com/adamsreal20/status/2054856674951983550,dr kasus tom lembong dan nadiem tuh hrsnya yg dihukum si mulyono. dia yg wktu itu pnya kuasa segalanya anjir. knp dia dikecualikan coba? brengsekkkk,Thu May 14 09:29:43 +0000 2026,0,0,0,0,46,FALSE
2.05E+18,https://x.com/cizzuyaa/status/2054856429912326198,Daritadi gw mangis perihal lihat kasus Nadiem ya Allah tolong selamatkan kami semua..,Thu May 14 09:28:44 +0000 2026,0,0,0,0,13,FALSE
2.05E+18,https://x.com/neVerAl0nely___/status/2054855436978033119,"Lihat berita pak Nadiem ??  Jadi mikir, mau sepekerja keras apapun, se pintar apapun akan kalah sama kekuasaan yg buta segalanya. hukuman dia lebih wow dibanding kasus korupsi, jyujur aja janggal. sekali lagi tuhan gak tidur, aku berharap ada sebuah jalan kebenaran &amp; keadilan.",Thu May 14 09:24:48 +0000 2026,6,3,11,0,1391,FALSE
2.05E+18,https://x.com/lizstoryforyou/status/2054855433312260447,@PaltiHutabarat Mbak franka ?????? Kasus Nadiem adalah perampokan &amp; pembunuhan  karakter pada anak2 muda yg memiliki niat terbaik dan tulus untuk mengeluarkan bangsanya dari jurang kegelapan ....,Thu May 14 09:24:47 +0000 2026,0,0,0,0,38,FALSE
2.05E+18,https://x.com/kafiradikalis/status/2054855429386367044,@kafiradikalis @zanatul_91 @jaksapedia Bukan bang Iyut yg kemakan cerita belain Nadiem dan Ibam tapi netizen lain. Malah abang paling konsisten melawan narasi techbros dan buka PoV lain dari kasus ini. Gw aja tertarik ikutin soal kasus Nadiem setelah lihat postingan kakak yg selalu lewat TL.,Thu May 14 09:24:46 +0000 2026,0,1,1,0,359,TRUE
2.05E+18,https://x.com/kafiradikalis/status/2054855182987751723,"@bingungtrs_ Sebenarnya kasus ini udah berhasil membantah bahwa hukum itu makin tajam ke bawah. Nyatanya, orang kaya raya seperti Nadiem pun kalah. Keadilan menang.",Thu May 14 09:23:47 +0000 2026,0,0,6,0,1052,TRUE
2.05E+18,https://x.com/SUltramild/status/2054855101156884800,"Jujur gue sangat sedih dan sakit hati, selama ngikutin kasus Nadiem Makarim, kayakkk he was a role model for someone who want to also bring in innovation to this country but this country did him dirty :(",Thu May 14 09:23:28 +0000 2026,1,0,35,0,15800,TRUE
2.05E+18,https://x.com/Hemz_Ham/status/2054853651185992164,"tom lembong aja gak nangis, ini case nadiem i senangis itu krn kontribusinya sangat nyata. Bahkan sebelum di pemerintahan yg justru ngejerumusin ke kasus gaib!  Nadiem mempermudah hidup orang sumpah. Tapi dipersulit dan disiksa negara. Kataku indonesia mah uda ga ketolong.",Thu May 14 09:17:42 +0000 2026,0,0,0,0,26,FALSE
2.05E+18,https://x.com/medcom_id/status/2054852971247124667,"Gua gak ikhlas kalau nanti negara ini beneran hancur karena ulah pemerintah yang bobrok dari kasus Nadiem makahriem, Andri Yunus, MBG yang beracun dan ngehamburin duit APBN dan gak ada yang tanggung jawab",Thu May 14 09:15:00 +0000 2026,0,0,1,0,82,FALSE
2.05E+18,https://x.com/dinaroso/status/2054851321002705234,"@ebednoorjaman @tempodotco Katanya hukum makin tajam ke bawah? Berarti kasus ini membuktikan bahwa hukum juga bisa tajam ke atas. Bahkan untuk yg kaya raya kayak Nadiem, keadilan bisa menang",Thu May 14 09:08:26 +0000 2026,0,0,0,0,35,FALSE
2.05E+18,https://x.com/Squidward_san/status/2054851039732572372,"Jangan lah dulu pada belain nadiem seolah dia gak tau apa apa. Lebih mengapresiasi konten konten yang berisi sejauh mana kasus nadiem ini, bukan postingan yang seolah olah menganggap blio ini gak ngapa ngapain.  Lihat ae dulu.",Thu May 14 09:07:19 +0000 2026,29,5,952,3,27773,TRUE
2.05E+18,https://x.com/dusrimulya/status/2054850962289025241,"hands off sama kasus Nadiem. walaupun dia gak terima dana, tapi dia terindikasi curangin pengadaan. semua spesifikasi nya diarahkan biar Chromebook yg menang. padahal 3T lebih butuh Microsoft.",Thu May 14 09:07:01 +0000 2026,8,1,18,0,2062,TRUE
2.05E+18,https://x.com/dusrimulya/status/2054850945373392959,@tempodotco Ga begt mengikuti kasus nadiem...vonisnya sadis bgt. JPU n hakimnya aneh! Ga usah di bayar pak...jokwi ga dimintai pertanggung jawaban? pdhl smua paham tdl ada visi misi mentri yg ada visi misi presiden. Yg nyolong emas mpe ratusan kilo kena vonis bebas. Ini kq berat bgt.,Thu May 14 09:06:57 +0000 2026,9,2,18,0,2723,TRUE
2.05E+18,https://x.com/mhmmd_jati/status/2054850083120881966,"Wallahi, kalo kalian ngga marah liat kasus pak Nadiem sama mas Ibam, aku gatau mau ngomong apalagi sama kalian. Check yourself.",Thu May 14 09:03:31 +0000 2026,1,1,0,0,153,FALSE
2.05E+18,https://x.com/assagaf_jafar/status/2054849526801031556,"meskipun tetap ada pihak khususnya rakyat yg dirugikan atas kasus ini, tapi masih berharap mas menteri nadiem dapet keringanan dari presiden endingnya (spt yg dilakukan ke om lembong dan om hasto)?? toh gak ngurangin uang proyek makan itu",Thu May 14 09:01:19 +0000 2026,0,0,0,0,61,FALSE
2.05E+18,https://x.com/awcaca__/status/2054849486623752218,"Semua di tangan Hakim. Namun jika 08 mau bangkit dr keterpurukan rupiah dan memenangkan kembali kepercayaan publik. Inilah momentumnya sekali lagi, memberikan abolisi. 2 kasus sebelumnya bukan key people negeri ini. Pak TL &amp; H mungkin berpengaruh tp tdk seberpengaruh Nadiem.",Thu May 14 09:01:09 +0000 2026,0,0,0,0,26,FALSE
2.05E+18,https://x.com/wemooshy/status/2054849081714032963,"Belajar dari kasus Nadiem, jangan mau kerja untuk negara.",Thu May 14 08:59:32 +0000 2026,0,1,2,0,51,FALSE
2.05E+18,https://x.com/snell_ius_sil3/status/2054848518146404515,"@kafiradikalis @zanatul_91 @jaksapedia Jadi benar ya @ibamarief dan Nadiem, menghilangnya JT memang dirancang dari awal mengingat kasus Harun Masuki menguntungkan terdakwa lainnya? Bagi dunia perguruan tinggi, era Nadiem dengan JT sebagai ""real penguasa"" memang bikin jengkel",Thu May 14 08:57:18 +0000 2026,0,0,1,0,180,TRUE
2.05E+18,https://x.com/Ikhwanazis89/status/2054847684293616030,"@kafiradikalis @zanatul_91 @jaksapedia Jalur karma or pembalasan atas kesalahan besar orang itu beda-beda. Di kasus Nadiem, kerusakan pendidikan nasional yang begitu parah dibayar lewat jalur proyek Chromebook. Please jangan kemakan narasi sesat techbros.",Thu May 14 08:53:59 +0000 2026,0,0,3,1,1289,TRUE
2.05E+18,https://x.com/likewisemensaid/status/2054847468962193741,"Gue bukan anti Nadiem, tapi fakta bicara keras. Di era Kurikulum Merdeka, yang katanya ""bebas belajar"", malah banyak anak SD-SMP yang nggak bisa calistung (baca-tulis-hitung) dengan baik. Bukan cuma satu-dua kasus viral, tapi keluhan guru & orang tua di mana-mana. Kenapa? Naik kelas otomatis, di mana anak boleh naik kelas meski belum kuasai ilmu dasar. Akibatnya? Fondasi hancur, kelas atas jadi chaos karena materi makin susah.  Fokus proyek & aktivitas daripada penguasaan dasar. Guru kebingungan, anak bingung. Yang penting ""senang"" dulu, tapi ujung-ujungnya mereka ketinggalan.  Hasilnya? PISA 2022 (tes internasional) nunjukin Indonesia masih di dasar: Matematika 366, Reading 359, Science 383  jauh di bawah rata-rata OECD. Malah turun dari tahun sebelumnya.",Thu May 14 08:53:08 +0000 2026,1,0,1,0,478,TRUE
2.05E+18,https://x.com/alikalilika/status/2054846751996342288,AWAS AJA NIH SI SOK PAHLAWAN TAHU2 NONGOL TERUS BERESIN KASUS NADIEM!!!  Awaaas ajaaaaaa,Thu May 14 08:50:17 +0000 2026,0,0,0,0,441,FALSE
2.05E+18,https://x.com/rantandswear/status/2054846378111832322,"@ainunnajib seperti kasus ""sniper"" penembakan trisakti '98, pelaku yang menggunakan kriminalisasi Ibam-Nadiem pun belum atau bahkan tidak akan terungkap. Kita cuma tahu korban dan ""peluru"" nya",Thu May 14 08:48:48 +0000 2026,0,1,1,0,75,FALSE
2.05E+18,https://x.com/henteu_rundung/status/2054846227657965908,mumpung lg libur ini gw akan mencermati kasus nadiem makarim??,Thu May 14 08:48:12 +0000 2026,0,1,1,0,71,FALSE
2.05E+18,https://x.com/likewisemensaid/status/2054846173169774659,Hakim yg nanganin kasus nadiem tuh punya backingannya siapa dan dibayar berapa?. Terserah percaya apa kagak. Pasti dia punya pegangan ntah nyata atau ghaib ??,Thu May 14 08:47:59 +0000 2026,0,2,8,1,5947,TRUE
2.05E+18,https://x.com/helendebut/status/2054845946467607000,gua bener bener sedih bgt liat kasus pak nadiem,Thu May 14 08:47:05 +0000 2026,0,0,0,0,41,FALSE
2.05E+18,https://x.com/eridiah1/status/2054845633304101070,"@myshawti Ga dari kasus nadiem aja bang, banyak jg sebelum2nya yg dikasusin padahal sebenernya bersih2 aja.",Thu May 14 08:45:50 +0000 2026,0,1,0,0,73,FALSE
2.05E+18,https://x.com/wahyu_djanti88/status/2054845244726997136,kita bisa agree & disagree banyak hal yang beririsan di kasus ini: 1. agree bhw kasus chromebook ini diurus scr serampangan dan disinyalir adanya kepentingan pihak2 tertentu sehingga adanya kriminalisasi tanpa bukti hukum yang kuat 2. disagree dengan narasi seolah nadiem adalah hero apalagi kl bawa Gojek krn skema dr Gojek sendiri beberapa masih eksploitatif/berat dan merugikan di mitra,Thu May 14 08:44:18 +0000 2026,1,1,27,0,4687,TRUE
2.05E+18,https://x.com/keluarga_zang/status/2054845060941074809,"ga begitu ngikutin kasus nadiem makarim, tapi sedih sih apalagi dia udah berkontribusi menyediakan 4 juta lapangan pekerjaan.",Thu May 14 08:43:34 +0000 2026,0,0,2,0,363,FALSE
2.05E+18,https://x.com/casper_gsa/status/2054844883786256835,gila ih baru baca kasus pak nadiem,Thu May 14 08:42:52 +0000 2026,18,25,22,1,769,FALSE
2.05E+18,https://x.com/fosilalien/status/2054844624372637749,Nadiem itu ditumbalin buat nutupin kasus apa sebenarnya...,Thu May 14 08:41:50 +0000 2026,0,0,0,0,31,FALSE
2.05E+18,https://x.com/slaystroberi/status/2054844514309910990,"betul, kalau jaksa bisa membuktikan kalau Nadiem salah dan menerima keuntungan dari kasus Chromebook, saya akan full dukung jaksa problemnya kan enggak, jaksa gagal dan memaksakan asumsinya, kemudian frustasi dan balas dendam dengan gerakin buzzer dan kasih tuntutan ga masuk akal",Thu May 14 08:41:24 +0000 2026,0,0,0,0,41,FALSE
2.05E+18,https://x.com/tipsylalapoop/status/2054844471632859381,@itsurboihyl Gak mau kemakan sama narasi techbros yang glazing Nadiem as if he is a saint and totally innocent. He is a true sinner menghancurkan pendidikan nasional. Kebetulan jalur pembalasan dia lewat kasus chromebook.,Thu May 14 08:41:13 +0000 2026,0,1,0,0,56,TRUE
2.05E+18,https://x.com/hfzhpratama/status/2054843474139344897,"@ardisatriawan Pak Ardi, jangankan kasus pak Nadiem. Di negara kita juga pernah ada kasus nenek ga mampu yang mencuri 7 kayu juga dipenjara. Hukum disini beneran cuma mainan aja kaya main monopoly yang ambil kartu merah sama ijo itu",Thu May 14 08:37:16 +0000 2026,0,0,0,0,9,FALSE
2.06E+18,https://x.com/arteranews/status/2055203162349527140,"Selain itu, ia menegaskan tidak ada praktik mark-up maupun pihak yang diperkaya dalam proyek pengadaan Chromebook yang kini menjerat Nadiem dengan tuntutan 18 tahun penjara.",Fri May 15 08:26:32 +0000 2026,0,1,0,0,4,TRUE
2.06E+18,https://x.com/iniAlex/status/2055194793219850267,"@stelanau Menghargai Nadiem sbg sosok founder startup jagoan ya mesti diakui dan diacungin jempol, tapi mengaitkan itu dgn proyek chromebook lalu menjadi alasan ytk membela ugal2an kok rasanya agak agak kurang pas ya, itu aja sih maksudnya",Fri May 15 07:53:17 +0000 2026,0,0,0,0,10,TRUE
2.06E+18,https://x.com/koganenohikari/status/2055194393360167332,"kalo ini jadi dasar hukuman nadiem gw gak setuju, tapi kalo emg dasarnya chromebook enggak berguna buat pendidikan Indonesia gw setuju",Fri May 15 07:51:41 +0000 2026,0,1,2,0,62,FALSE
2.06E+18,https://x.com/tanjabok/status/2055186610829103438,"Ini bisa merubah persidangan Nadiem. Walau tetap aja ngerasa 7juta itu kemahalan buat chromebook, tapi namanya aja pengadaan pemerintah, emang ada yang murah.",Fri May 15 07:20:46 +0000 2026,0,0,0,0,11,FALSE
2.06E+18,https://x.com/userfoundm/status/2055171285316231454,Dosa nadiem yang paling besar buat pendidikan itu bukan chromebook tapi  penghapusan UN tanpa adanya perubahan mekanisme PPDB. Tanpa UN dan Zonasi itu combo yg ngga kalah menakutkan dari judol dan pinjol.,Fri May 15 06:19:52 +0000 2026,0,1,0,0,29,FALSE
2.06E+18,https://x.com/awwarma/status/2055165857173852580,"Kayanya ga ada setahun kalian ngamuk2 kerjaan jadi ojol ga ada harganya dan Nadiem menciptakan sistem bengis untuk 'mitra' padahal keadaannya timpang. Dia tuh lewat Chromebook mau gitu juga sama guru2 di Indonesia, kok malah kalian bela2? Mana yg suka belain nasib guru?",Fri May 15 05:58:18 +0000 2026,0,1,0,0,31,FALSE
2.06E+18,https://x.com/dienth0ught/status/2055158362090954878,"segasukanya gue sm nadiem, tp hukuman yg dia terima ini bnrn ga masuk akal sih. dia dipenjara bisa lebih lama dr harvey moeis tuh atas tuduhan apa? ngunci google jd vendor? dia aja bisa nekan harga chromebook jauh dr harga pasaran, dan kebukti ga korup selisih.",Fri May 15 05:28:31 +0000 2026,0,2,1,0,159,FALSE
2.06E+18,https://x.com/DS_yantie/status/2055141049744658465,"Kasus chromebook Nadiem Makarim di tuntut penjara 18 tahun dan denda Rp 1 Miliar. Jaksa menuntut 18 tahun penjara untuk Nadiem Makarim karena dinilai menyalahgunakan wewenang di proyek 1,1 juta laptop untuk siswa. Bayangin, Duit itu harusnya buat beli laptop layak, internet sekolah, pelatihan guru. Tapi kalau ada pengkondisian dan mark-up seperti itu yang rugi langsung kan anak2 dan guru di daerah.Koruptor dana pendidikan itu ibarat nyuri masa depan siswa. Jadi ya wajar kalau hukumannya berat.",Fri May 15 04:19:43 +0000 2026,17,8,27,1,24771,FALSE
2.06E+18,https://x.com/sipalingupdate_/status/2055138755573690803,"Jangan cuma liat 18 tahunnya, liat impact-nya. Dana triliunan buat Chromebook siswa se-Indo loh. Jabatan menteri = tanggung jawab maksimal. Fair lah dituntut segitu.",Fri May 15 04:10:36 +0000 2026,0,0,0,1,45,FALSE
2.06E+18,https://x.com/kangdede78/status/2055137655957098593,"Orang yg labil dalam sikap politik/hukum memang lucu (atau menyebalkan) dilihatnya. Kemarin rame-rame ngehujat Nadiem & pemerintah pas kasus Chromebook ini muncul, skrg setelah tuntutan jaksa 18 tahun penjara + uang pengganti Rp5,6T (total tuntutan fantastis), tiba-tiba banyak yg demo/unjuk rasa sambil bawa-bawa jasa founder Gojek atau kontribusi ke tech Indonesia. Alibinya emang ngawur kalau cuma pakai itu buat bela korupsi. Korupsi (kalau terbukti) tetap korupsi, regardless of track record sebelumnya. Nadiem punya prestasi di Gojek, tapi itu nggak otomatis bikin dia kebal hukum atau kasus ini politically motivated 100%. Kasus ini soal pengadaan laptop Chromebook & software selama pandemi (2020-2022) yg dituduh overprice, merugikan negara Rp2,1T lebih, plus ada dugaan conflict of interest dengan Google. Tapi sebaliknya, tuntutan jaksa ini juga ekstrem banget (18 tahun + restitusi triliunan padahal aset pribadinya jauh di bawah itu). Banyak yg ngerasa ini kelewatan & bisa bikin efek chilling ke technopreneur lain yg mau masuk pemerintahan. Belum vonis sih, masih tahap tuntutan (sidang lanjut Juni mungkin), jadi kita lihat dulu bukti lengkapnya. Jangan hipokrit. Kalau dulu anti-korupsi, skrg tetep konsisten.",Fri May 15 04:06:14 +0000 2026,0,1,2,0,289,FALSE
2.06E+18,https://x.com/Tu94436/status/2055049083010900153,"@Hnirankara Kesalahan nadiem bukan di chromebook, tapi di kurikulum dia yg kagak jelas. Gw pikir pembetulan dari K13, tapi malah tambah hancur. Kalau ini hukuman buat kurikulum yg dia buat, gw bakal seneng banget.",Thu May 14 22:14:17 +0000 2026,0,0,0,0,40,TRUE
2.05E+18,https://x.com/gmail_great/status/2054965818342211635,"@boxxtoc Halaah 2 periode dia nikmati. hasilnya? Kualitas pelajar menurun , guru tidak sejahtera Malah bikin proyek trilyunan yg legacy nyaris 0. Apa coba tersisa dari Chromebook ini? Negara boncos, google termsuk suaminya jusris tan tambah kaya, dan prett.. Nadiem nggak dapat apa2x.",Thu May 14 16:43:25 +0000 2026,0,0,0,0,64,TRUE
2.05E+18,https://x.com/joeywbudi/status/2054963127046053970,@grok deep dive Nadiem Makarim case. What was the prosecutor's charge? What was the potential conflict interest with Google and their purchase of Chromebook and the inflated price in gov e-catalog? Is it true that most teachers don't think Chromebook for schools made sense?,Thu May 14 16:32:43 +0000 2026,0,1,0,0,38,FALSE
2.05E+18,https://x.com/MikeFritzell/status/2054942399961670088,@pimplefresh @grok did any money from the Chromebook project end up in Nadiem Makarims own pockets?,Thu May 14 15:10:21 +0000 2026,0,1,1,0,260,TRUE
2.05E+18,https://x.com/septyanfirst/status/2054939556479439101,@03__nakula Pernah baca Salah satu pro kontra case ini adalah perbandingan dengan Malaysia yang saat itu menghentikan chromebook tapi knpa Nadiem malah ambil entah apakah layak dihukum segitu atau tidak entah siapa yg salah biarkan hakim yg menanggung pertanggung jawaban entar dg putusannya,Thu May 14 14:59:03 +0000 2026,0,0,4,0,3735,TRUE
2.05E+18,https://x.com/prettyjennkimm/status/2054929632366080135,@Jelli_cent nadiem nih udah sempet kasih hasil rfp pas pengadaan chromebook nya ga?,Thu May 14 14:19:37 +0000 2026,0,0,0,0,7,TRUE
2.05E+18,https://x.com/Muglf/status/2054919639386542186,"Nadiem Makarim was charged with 18 years in prison + a subsidiary of 9 years in prison (if he did not pay a replacement money of Rp5,6 trillion) in the Chromebook corruption case.",Thu May 14 13:39:55 +0000 2026,1,0,3,0,76,FALSE
2.05E+18,https://x.com/PangeranCheper/status/2054916281527406976,@redaksilain ide investasi google ke goto dengan ide pembelian chromebook kementrian nadiem lebih duluan mana seh..,Thu May 14 13:26:34 +0000 2026,0,0,0,0,278,TRUE
